SUBJECT: Ear Infection Treatment. MESSAGE: I was cleaning my ear with a pointed metal and mistakenly it got stock into my ear and I started seeing some blood from my ear,Since than I have being some pains in my ear and can I can be hearing some echo sound in my ear. I would be very glad to know the best medication for my ear treatment.	What are the treatments for punctured eardrum?
SUBJECT: Levalbuterol and Budesonide Inhalation Products. MESSAGE: After calling TEVA Pharmaceuticals, they relayed that the stability and storage information printed on their Levalbuterol 1.25 mg/3 mL and 0.63 mg/3 mL Inhalation Solution, as well as their Budesonide 0.5 mg/2 mL and 0.25 mg/2 mL Inhalation Suspension packages is information directly pulled from DailyMed, hence NIH. I am trying to determine if there is any extended stability information for either product, as the nebs are not singly packaged, and therefore a significant amount of product is being wasted in our facility due to the information provided. When name brand Xopenex was still available, Sepracor was able to provide our facility with more stablity information that enabled us to refrigerate the product in the foil pouch, continuing to protect it from light: i.e., "allows use of product through its labeled expiry." It would be greatly appreciated if some additional information could be provided regarding the above situation.. Thank you for your attention to this matter.. [NAME]. [LOCATION]. [LOCATION]. [LOCATION]. [CONTACT]	Where can I find extended stability information for Levalbuterol Inhalation Solution and Budesonide Inhalation Suspension?
SUBJECT: affects from being molested. MESSAGE: I was molested by my father when I was a child (over 45 years ago).  I've been working on recovery the past couple of years (the memories surfaced in 2010).  As part of my recovery, I'm exploring how being sodomized by my father may have damaged my rectum and surrounding areas.    What kinds of physical damage would have been done by a 22 year old male sodomizing a 5 year old boy?    I'm looking to see if that caused tears in the rectum that would have lead to having to have 9 surgeries as an adult to repair them.  I don't think they just happened.  thanks in advance.	Where can I find information on rectal damage caused by anal sex?
I have had two groing area hernias 1-mesh 10 years ago Dr [NAME] [LOCATION],& 1-plug& mesh 1 year ago Dr [NAME] [LOCATION], after serious pain & huge bulge that never went away and serious nerve dicomfort in upper thigh area for last year, I got mri and it says I have another hernia! I then seen a Dr [NAME] [LOCATION], he says I must lose 30 pounds before operation.,he says he wants to attach mesh to hip bones thuss using bigger mesh holding etire groing area!unfortionatly I am getting apears to be infection in bulging area, I am a heavy equipment operator seatbelted in to giant bouncing earthmovers all day, most likely moving mesh inside my groing area? I dont know! question is? is this proceedure sound feasible and have researchers heard of it? I am interested in a research program if I can be helped once and for all if possible! please  give me some feedback or at least a great proceedure with a great surgin in palm springs area. thank you [NAME] [LOCATION]	Where can I find the latest research on surgery for groin hernia, and and how can I find physician(s) in Palm Springs who specialize in it?
SUBJECT: pitting edema. MESSAGE: s it normal for the skin on my legs to have pitting edema even though my legs are not swollen it is there weather they are or not. I feel like my legs are made of playdough. LOL. but seriously I have rheumatoid arthritis,vasculitis,fibromyalgia.and idiopathic urticaria.	What causes pitting edema?
SUBJECT: critical diabetic. looking for a implant. MESSAGE: Hello, I am a type one diabetic. Ive recently heard about the pancreas implants. I just wanted to find out the process in which I would take to try an receive one.	What is the latest research on pancreas transplants for type one diabetes?
SUBJECT: Irritation on the gland. MESSAGE: There is a problem on my penis gland, due to using lidokaine a lot. The skin is irritating and very sensitive especially when it is wet. Also, the gland is peeling every 3 or 4 days during a week leading to very high stimulating feelings. I have undergone several treatments for skin as well as my neurotic system but with no result at all. Please help me to cure this. Some doctors said there is no treatment for me and there would be no sexual contact forever.	What are the treatments for sensitive, irritated skin on the penis?
SUBJECT: Urgent Enquiry. MESSAGE: Hi,  I wish to enquire about what other non-invasive alternatives are there in diagnosing a brain injury other than an invasive mri,ct or pet scan?  Patient has a family history of cancer and is afraid of being exposed to radiation, and is also fitted with metal discs to her neck and spine after she developed scoliosis and osteoporosis. She lives in [LOCATION].  Your urgent reply would be much appreciated.   [NAME].	How is brain injury diagnosed, especially non-imaging techniques?
hearing loss due to Alports Disease. If hearing loss is due to Alports Disease, is the hearing loss the same degree of both ears?	Where can I find information on hearing loss and Alports disease?
Metformin varieties..  As of today, I have been on Metformin HCL 500MG twice a day, for two weeks now. Was diagnosed via 495 blood sugar result and now down to 180 this morning. Pills were prescribed from ER as I have no doctor of my own and awaiting ACA insurance. My friend gave me two bottles of Metformin her mother had used before she died, and I was wondering if I could take them myself.   The first is (according to the label on the bottle) GLIP/METFORM2.5-500MTAB TEVA USA, ONE BY MOUTH EVERY DAY WITH A MEAL. The pill is white, flat sides, oval shaped, and has 7456 on one side and 93 on the other.   The second says GLYB/METFORM 2.5/500TAB ACTAV MID Generic for GLUCOVANCE 2.5/500 TAB. TAKE TWO TABLETS BY MOUTH IN THE MORNING AND THEN TAKE ONE TABLET BY MOUTH IN THE EVENING. This pill is about the same size as the above listed pill, but with what looks like P., then 752. Nothing is on the opposite side.  I have to ask this because while I am waiting for my insurance to kick in, I cannot get a refill on the Metformin HCL I am taking now since I have no doctor to go through. So, if these extras I was given are just as generic as mine, can I take them? Would I adjust the dosage? And, if so, how should I take them (dosage and how many a day)? Being poor sucks, so I hope you can help me out... Thanks!  [NAME]	Can I take Metformin pills given to me by someone else?
SUBJECT: BAC (echinacea angustifolia, hydrastis canadensis, lomatium myrrha, nasturtium a. MESSAGE: Hello,. I want to purchase from you a remedy. I have Multiple Sclerosis, and there is much talk in the media about "C. perfringens, Type B" being a trigger for Multiple Sclerosis. Here is a link of the news http://www.bbc.com/news/health-25925658.. I would like to purchase this product "BAC (echinacea angustifolia, hydrastis canadensis, lomatium myrrha, nasturtium aquaticum, propolis,) liquid".  Or could you kindly recommend a remedy that will address this bacteria?  And email me how I should purchase and the total cost including the shipping so I can order it. I'm eager for your reply and thank you Kindly. Below are all my details:. [NAME]. [LOCATION]. [CONTACT]. [EMAIL]	Where can I purchase BAC (echinacea angustifolia, hydrastis canadensis, lomatium myrrha, nasturtium aquaticum, propolis,) liquid and how much does it cost?
MESSAGE: I have a gland on the bottom left side of my jaw that swells up and gets really hard causing pain. The only way to relieve it is to push it with my fingers till it runs out of a hole inside my cheek into my mouth. What could b causing this? I just want to know if i should b concerned about a type of cancer since my grandmother passed from cancer in her lymph nodes.	What are the causes and treatments for salivary gland swelling and pain?
SUBJECT: 46,X,dir dup(X)(q13-q26). MESSAGE: Hi I am from [LOCATION], I am wondering if you can help with some information on my duplication,. I have signed up to [LOCATION] here in [LOCATION] but only me, my mum and my sister and 1 other person have been found to have this genetic abnormaility. I have no idea about the other person but my sister was affected by it when she was born, when i was born we had no idea, My sister was born and tested me and my mum, showing my mum had the condition along with my sister. at that point it seemed i never had it. When i was 20 i went to my [PROFESSION] and they said my genetics department here in [LOCATION] wanted me to get retested, Found out that i do carry the same duplication. I have three younger brothers as well, two of the youngest with Autism,. None of the boys have the duplication, but i am wondering if these are linked?. I am wondering what Information do you have available regarding this duplication, I have fertility issues which i don't know of it is linked or not. My AMH level for my age at 26 is low at 4.6!!. my sister has had two children a boy and a girl none do not have the duplication. She also has Stage Two Kidney diease and was born with a horse shoe Kidney they thinks its linked. Please help! or is there anything you can advise for me in the UK to go get looked at further ?. Love from [NAME]	Where can I get information on the genetic abnormality 46,X,dir dup(X)(q13-q26), and  and how can I find physician(s) in the UK who specialize in genetic abnormalities?
SUBJECT: Bruxism. MESSAGE: I understand that bruxism may be a result of tension or anxiety, but why that particular release? Why don't people clench their fists during sleep, or kick, or any number of activities? In other words, why is the jaw the most common location?	What are the causes of bruxism?
SUBJECT: my infected herpes virus simplex 2 so that i can make a new baby. MESSAGE: dear ! if some one are positive herpes simplex gentle, whether they can make a baby, if his wife never get the virus before due to using condom from her husband They can choose the sperm to make the IVF to preventing the virut transmit for his wife and his baby when him new born	Can herpes virus simplex 2 be transmitted through sperm?
SUBJECT: After Rectal Prolapse!. MESSAGE: My boyfriend had surgery on his rectum because It came out of him It's been a few years! Is It normal for him to stick his finger up his anus to go to the bathroom?	What are potential complications after rectal prolapse surgery?
SUBJECT: Otic suspensions. MESSAGE: Dear Sir/Madam,. I am looking for list of approved products of Otic suspensions for human use.Kindly help me to get the details.. Regards/[NAME]	Where can I get information on otic suspensions for human use?
SUBJECT: Low Red Blood Cell Count. MESSAGE: If a patient's Red Blood Cell Count becomes low because of a 3-month medicine regimen, will the RBC normally increase back to normal when the intake of prescribed drug ceases? Thank you. [NAME]	Will a low red blood count return to normal after the responsible medication is stopped?
SUBJECT: Tailbone trauma. MESSAGE: are there any risks for an elderly person to fly with a cracked or bruised tailbone? thank you in advance	Can I fly with a tailbone injury?
SUBJECT: C2657+2_2657+3INSA. MESSAGE: My daughter has been diagnosed with CF and this is one of her gene mutation ( the other one is deltaf508. I am trying to find out information about this gene mutation as I believe it is quite rare and my consultant has very little information on it. I would be very grateful if you can provide any information on this gene mutation.	Where can I find information on gene mutations in cystic fibrosis?
SUBJECT: drugs/liver failure. MESSAGE: I don't know if you can answer this, but I thought I'd try. If someone used to use drugs, mainly heroin,  and they've stopped using and are around 30 days clean, will they not be able to test negative for drugs if their liver is failing?	How long is heroin detectable in your system?
SUBJECT: Need glucosamine sulfate not containing shellfish meats. MESSAGE: Can you please help me? I have been taking a glucosamine sulfate product with MSM for my arthritis. My nutritionist warned me I could develop a shellfish allergy if it is made from the shellfish meat. The customer service of the product that I am taking confirmed their product is made from the shellfish meat of 3 crustaceans. Can you direct me to how I can find this product not made from the meats, but the shells instead. (I don't want the vegetarian version because it is so hard on the stomach). I appreciate your help.	What glucosamine sulfate is manufactured only from shellfish shells?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: My 5 yr old Grandson has Tourette's, his Dad, my son also has it. His 7 yr old brother picks his arms and leaves scars, Is there anything we can do? He has been to A Neurologists once, and he said to keep records of the 6 yr old and to come back in 6 mo, or sooner if things get worse.	What are the symptoms of tourette's syndrome and their treatments?
ClinicalTrials.gov - Question - general information. Is there any information out there regarding people who have both, Charcot Marie Tooth Disease and Parkinson's ? My husband has both. Not too much info. In [LOCATION] about these two diseases together. However, as a care giver, this is a tough one! Any studies genetically or otherwise on these two together? Thanks, [NAME]	Where can I find information on  Charcot Marie Tooth Disease with Parkinson's disease?
SUBJECT: Hematoma following basal cell carcinoma. MESSAGE: Is this common after surgery.  What is the cause?	What causes hematoma after surgery?
SUBJECT: pseudogout. MESSAGE: @ http://www.nlm.nih.gov/medlineplus/ency/article/000421.htm I see the statement "There is no known way to prevent this disorder. However, treating other problems that may cause pseudogout may make the condition less severe" which I would like to have explained, especially what those other problems are &how they may be treated. I'm especially interested in whether supplemental calcium may not be good to take.	What are the treatments for pseudogout?
IP. My daughter has IP and was diagonsed when she was born 27 years ago, she is now pregnant, what do we need to do about having her tested besides a amnio, I heard on the news 3 weeks ago about blood tests that identify chromosome problems with a blood test....Will [LOCATION] still have her medical records from way back then? At the time we belonged to [LOCATION], how do we get information to her current doctor who knows nothing about this, I would not like her to have a ammnio due to the chance of miscarage.	What prenatal genetic testing is available for Incontinentia Pigmenti (IP)?
SUBJECT: High Blood Pressure. MESSAGE: I know you may not answer this but my blood pressure comes up at night when I am asleep. I take four medicines. I have asked doctors why this happens and no one knows. This morning at four A.M. It was 164 and I took a clonidine to help get it done. It worries me so.	What causes a rise in blood pressure when asleep?
Customer Service Request. I am looking for a company/research facility that can do genetic testing on the UGT group of genes.  Does such a place exist?  How would I go about getting this type of testing done?	Where can I find information on genetic testing for UGT abnormalities?
heritary angioedema. Injecting white bloods cells into a person with this issue...??? Help...?	What are the treatments for hereditary angioedema?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: A friend had chemo for breast cancer.  She has developed a foam in her mouth that appears to come from her gums.  She has been to every doctor, but no one can diagnose.  She has tried everything recommended and nothing seems to work.  She has gone into a deep depresstion because of this constant foam.  Would there be any studies available?  Could someone give an idea of what could be causing this problem in her mouth?  Is there any interest of looking into her case?  Thank you.	What causes foamy saliva?
I had my house sprayed to eradicate crickets and spiders.  I immediately started feeling very ill. I had a very tight chest, racing heart pulse, terrible tiredness and sore throat and very sore red eyes. That was over a month ago.  I still have a very sore throat bad chest and sore eyes. Is it possible that the spray is still giving off a harmful effect in my home.  Every day I find masses of dead crickets and an assortment of flying insects lying all over my house.	How long will an insecticide application last in the house?
SUBJECT: I need help. MESSAGE: Dear sir, I need  your help. I am [NAME], I have some question to ask you. My uncle a heart problem due to a gastro problem and bleeding from the intestinal the doctor says. He is an handicap person. Now he is a little bit ok , it's just that he is suffering from his belly a lot, but he is stop bleeding from inside. He often have breath problem also, i give him smetimes ventoline spray. We don't know what we treatment we should give him, Please I need your help. Thank you in advance sir.  Best regards [NAME].	What are the treatments for breathing difficulties?
SUBJECT: Before I get married. MESSAGE: Can this help when I marry the Girl I'mWith ( In vitro) her family has something cAlled Pheochromocytoma Paraganglioma only her brother and father have it. She is just a carrier. Will you think In vitro might prevent it if we have kids?	How is Pheochromocytoma Paraganglioma inherited?
SUBJECT: Eye muscle surgery as a result fo a TBI cycling accident. MESSAGE: I had surgery on the muscles of two eyes as a result of a cycling accident in [LOCATION] in [DATE] 2012 resulted in hospitalized care for s Traumatic Brain Injury.  My eyes were given a year to heal but some double vision occurred and my vision was off center.  Recovery amazing but eyes were a problem (double vision),  Surgery 10 days ago (May) getting mixed opinions on when to go back to sports; cycling, lifting small weights.  Is it 2 week, 4 weeks or 8 weeks of doing nothing.	When can I resume exercising  after eye muscle surgery?
MESSAGE: What if someone throw up blood just a little got a little light headed and just laid down and went to sleep they said they will sleep it off but I want to take they said I'm fine. What should I do	Should someone who vomited blood and  felt lightheaded go to sleep? 
MESSAGE: I have been dealing with an autoimmune disease for almost 4 years now, I've been tested for many things and the doctors can't seem to find what excactly is wrong. It began with pain, swelling and stiffness in my feet and  toes.A lot of the pain is joint stiff n ess and my skin feels like its being burned. Over time it has moved into my knees also. I am always tired. Recently I've been getting pains in my stomache and feeling sick. Does any of this sound like Lupus?? I've tested negative for it before, but the more I read about it I feel that's what i could have. Any ideas would be greatly appreciated.	What are the symptoms of lupus?
hello medineplus,. i am a student an i am suffering from muscular dystrophy...i just want to. know that, is muscular dystrophy belongs to locomotor disability?. thanks,. . yours sincerely	What is a locomotor disability and is it related to muscular dystrophy?
MESSAGE: its normal to expect mallot fingers to heal bent. at [LOCATION] canada.	What are the treatments and prognosis for mallet fingers?
SUBJECT: RKS have a 6 month old baby... MESSAGE: Hi everyone,. I am a mum of 6 months old boy who was diagnosed with Cerebral palsy (Hypotonia/Hypotonic form) in relation with Pallister-Killian syndrome. Also he has got mixed form of hydrocephalus. There is no epiactivity.. Our neurologist has suggested to go through Vojta method/ Bobat therapy.. . Please could you let me know your experience with these methods ( if any)... I will be very grateful for any info about it as I do to have enough information to operate with.. Also, any thoughts about transcranial direct-current stimulation, occupational therapy or Feldenkrais?. Please please please if you can share your experience - it would be absolutely priceless.. . Thank you in advance,. . Best Regards,. . [NAME]	Where can I find information on treatments for cerebral palsy, and specifically the vojta method and bobath therapy?
SUBJECT: Do Shrimp Allergies Subside Over Time. MESSAGE: I used to eat shrimp all the time but suddenly developed an allergy to it when I turned 24. I went to an allergist and I definitely tested positive for shrimp allergy (all other shellfish like lobster, crab, etc. oddly was negative).  Are food allergies that develop later in life like this known to disappear over time? I'm just wondering if there's a safe way to test it if I'm too lazy/poor to go see an allergist again. It's been 8 years since I was diagnosed.  I'm not asking for a recommendation to my personal case but was just wondering the answer to my first question above.  Thanks	Is it possible for a shrimp allergy to go away?
SUBJECT: Blood pressure. MESSAGE: Take blood pressure med atenolol 50mg, blood pressure running 91/59 HR65, most of the time lower in the upper to mid 80's.  My doc is not in for 3 day's.  What can I do to raise it.  I am on anxiety, pain & muscle relaxers for a medical condition in my neck and legs that I can't have surgery on again.  Please how do I get my pressure back up until I can get to my doctor?  I am so tired and can't get rid of the headache.	What are the treatments for low blood pressure?
MESSAGE: Four years back my ankle had hit by the stone and there is small reddish pot from inside the ankle, due to which I can't walk properly and it pains and even gets swollen once I start walking. Is this pain temporary or life long or it will never get heel forever.  What type of pain is this? What treatment would you suggest me?	What are the causes and treatments for ankle swelling and pain?
Customer Service Request. Dear Sir/Madame, I have a rare genetic disease called Pallido Ponto Nigral Degeneration which is caused by an N279k mutation on exon 10 chromosome 17 and I was wondering if gene therapy could be an option for me.  Please email me at [CONTACT] to let me know. Thank you, [NAME]	Is gene therapy available for Pallido Ponto Nigral Degeneration?
If a 60 yo male patient has a level of cobalt or chromium  over the highest acceptable level, can that possibly create blood in urine? thank you	What are the causes of blood in the urine?
SUBJECT: Azithromycin Oral Suspension Stability/Storage. MESSAGE: I am a pharmacy technician, and I work at an in-patient pharmacy. We carry Azithomycin 100mg/5mL Oral Suspension. We have been having some technicians putting the Reconstituted Suspension into our fridge. Our fridge is kept at a pretty steady 5* Celsius temperature. I know that the lower range of the stability is at 5*C. Is it a problem to keep it that cold? Should the suspension be kept out of the fridge?	How should Azithomycin Oral Suspension be stored?
SUBJECT: Administration. MESSAGE: Is there a reason that the lovenox has to be given in the SQ of the abdomen? Why not other SQ sites?	Why is lovenox administered in the abdomen?
SUBJECT: Childhood suffers of lead poisoning as adults. MESSAGE: Hi.  My name is J[NAME]  When I was three years old, I suffered from mild/moderate lead paint poisoning.  I'm now 38 years old and looking for ways to treat the long-term symptoms that originated with the lead exposure.	What are the long-term effects of lead poisoning, and how can they be treated?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: I am writing on behalf of my friend that is reading us in copy but doesn't speak english as good as me.. His name is:. [NAME]. He was born in Italy, on [DATE]. He lives in Milan, Italy.. He is affected by HCV Genotype IIIA with a cirrhosis of the liver, in evolution, and his present desease does not permit to be attactd by regular medicines/therapies. (platelet minus of 50.000). He has a prescription, for Sovaldi treatment, from an italian doctor and he is ready to come to US or other country to get it also from an American Doctor, but the cost of such treatment is impossible for him.. In italy the medicine is not available.. He is followed by [LOCATION], one of the top italian hospital.. His doctor is [NAME], that is ready to talk with you whenever needed.. [NAME], suggested by his doctor, is interested to become one of your patient as a case study.. [NAME] would like to enter into the research/trial program, in subject, with you in order not to pay the cost of Sovaldi that he cannot afford.. According to his doctor his treatment should go on for 6 month with a conjunction of Sovaldi and Ribavirina.. All my info you can find them below, and for [NAME] the email is the one in copy ([CONTACT]).. You can send both to me directly and cc him or viceversa. Anyhow i will have to make the translation!!!. In case, hopefully not, the treatment will not work, he is ready to change treatment with eventually other new products you are testing  and or new association.. Looking forward in hearing from you soon.. sincerely. [NAME]. [CONTACT]	Are there clinical trials for patients with Hepatitis C genotype 3A?
Epididymis..  Why does it hurt when if I don't finish my ejaculation or when I use the restroom and take a stool  or leave a stool which ever it is my balls sometimes hurt.	What are the causes of testicular pain?
SUBJECT: dressings. MESSAGE: my dad had some skin cancer removed 3 wks ago and a skin graft was performed. The doner site is healing well, but the graft site is still very sore and having dressings changed every 2/3 days, dad isnt convinced that the wet gauze dressings are any good. Which type of dressings should be being used?	What types of dressings are used for skin graft sites?
SUBJECT: bruised blood/bleeding under the skin. MESSAGE: what causes the above? Certain pressure(s) applied to body leaves long lasting dark spot(s)	What causes bleeding under the skin?
SUBJECT: Need help!. MESSAGE: I have a knot about the size of a BB in my right forearm about 2-3 inches from my elbow. It's been there for about 5 years and hurts sometimes. Mostly only notice it when i put pressure on it. You can't see it but can feel it pretty good. It will move about a cm in any direction. I went to the doctors about 4 years ago to have it looked at but they did no xray and said its prob a BB from when i was younger. It's starting to hurt more now without me putting pressure on it so i'm thinking i need to have something done about it. Any ideas on what it could be or what i should do about it?	What causes lumps on the arm?
SUBJECT: Frontometaphyseal dysplasia. MESSAGE: My son has Frontometaphyseal Dysplasia ehich is listed on your site. Do you have any information realgarding how to contact anyone else with this syndrome? Kind regarfs	Where can I find support groups for people with Frontometaphyseal dysplasia?
SUBJECT: Blood Sugar Levels and Parkinson's. MESSAGE: I'm wondering if there is a correlation between blood sugar level's and how it may effect the presentation of Parkinson's particularly in tremors. It seems that extreme blood sugar levels would make the tremors a great deal worse and appearing none typical.	Is there a connection between blood sugar levels and symptoms of Parkinson's disease?
MESSAGE: Hi, I would like to know if the legs shortening can be done for a regular person as well, to simply reduce the overall body height. Thank you!	Is leg shortening surgery performed to reduce body height?
SUBJECT: Left hip replacement surgery. MESSAGE: In  [DATE], I had a total left hip replacement surgery, during that surgery, my femur was broken.  Two weeks later, there was a a revision fine due to possible infection in that same left hip. Today is [DATE] and my question is what should I be expected to be doing? I still rely on my walker, I am 54 years young and I suffer from Chronic Osteoarthritis in my lower extremities which is the reason for hip replacement at such an earlier age.	What is the recovery time and expected activities for hip replacement surgery and a broken femur?
SUBJECT: Shingles. MESSAGE: I have had /Shingles for over 10 years, and have been working with my physician, using Lidocain and Lyrica. Even with these, it's painful, particularly in my house, and some rooms in the building where I work. I experience this during, and immediately after these rooms are been cleaned with detergents. Is this my imagination, or there is a connection between certain detergents and pain, with Shingles?	Do detergents exacerbate shingles pain?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: I have tarlov cyst disease but most 11 are in thoracic of spine I had one at S2 drained in 09  I have noticed there are several names for the cyst and not much on location of mine. Have become painful any time I must use arms in motion many does don't have clue if I show up at er.  I have Fibromyalgia and Cfs but indecision to not take pain meds has limited my function when cyst become symptomatic I hear non operable Dr geranium is Dr but rarely get help on pain or referrel	What are tarlov cysts of the spine and how are they treated?
I have painful sores around my genitals..what could  be..i realy need an. answer urgently or to talk to one of your consultants	What causes genital sores?
SUBJECT: Vasospastic angina. MESSAGE: Can arteries in any part of the body spasm or is this only possible with coronary arteries? If so, does someone with vasospastic angina have a greater chance of developing spasms elsewhere in the body and is the treatment the same?	What are the causes of and treatment for artery spasms?
Hi Team,. I am writing mail because of my father (age 60) have experienced a loss of. speaking volume (loss speaking sound) for the last couple of months. We. consult two Doctors and they said to speak with low voice.. Please let me advice what can we do to resolve the problem.. Regards,. [NAME]	What are the treatments for loss of voice?
SUBJECT: ClinicalTrials.gov - Question - specific study. MESSAGE: Dental/sjogrens. Because of Sjogrens, my teeth have decayed. Severely in the past 2 years.I have a few teeth that have not decayed. It is devastating!  What should I do...implants or dentures? What about funds?  Help.    [NAME]	What teeth replacements are better for sjogren's: implants or dentures?
SUBJECT: Please help me. MESSAGE: I have been dealing with undiagnosed issues. It started 3 years ago as nausea and dull achy pain. Doctors decided to remove my gallbladder, even though it only had scarring. Since the surgery ([DATE]) I have had a sharp, stabbing random pain in that area and around it. I also get dull, crampy pain. Finally, the surgeon ordered a CT scan because the pain is so bad. His nurse called and said everything was fine. So I went to my primary, who noticed that I have ascites on my liver. My side is slightly bloated, was not before. And I am scared because I don't know what I'm supposed to do. No one will help me and I do not want to be on pain meds my whole life.  Please let me know your thoughts or guide me in the direction I need, please.  I live in south carolina, i dont know why when I made my email it had the co.uk	What are the treatments for ascites?
SUBJECT: tick bites. MESSAGE: my husband was diagnosed with Rocky Mountain Spotted fever about 6 1/2 years ago.  Then about 1 1/2 years ago he was diagnosed with Lyme Disease.  With him having had both what damage if any to his body could possibly happen.  He has had alot of medical problems since.  Now has been diagnosed with type II diabetes.	What is the prognosis for Rocky Mountain Spotted fever and lyme disease?
Hi, I'm looking to purchase Epidermal Growth Factor to use topically in skin care creams.  Do you sell it and if so how can I learn about this?  If you don't can you give any suggestions of who might?  Any information you can provide would be greatly appreciated.  THNAK YOU!  [NAME]	Where can I buy  Epidermal Growth Factor cream?
Diphtheria..  Is there a definitive history of diphtheria in the United States available in print? I have read quite a few articles in the NLM from the 19th century, and I'd like to find an overview of this disease, particularly a history of epidemics in the U.S. Any help you can provide would be greatly appreciated. Thank you - [NAME] M.D.	Where can I find a definitive book on diptheria in the United States?
SUBJECT: my left hand has not been moving like it should. MESSAGE: I have had three neck surgeries, and now my left hand no longer works.  My arm itself seems to be having more pain;the pain will go up into my neck and my upper back. I do not know what to do or where to go.  I am a 61 year old woman, Please let me know what to do.	What are the treatments for arm and neck pain?
Hello - I suspect my son has Cushing's Syndrome. His recent U-Creatinine Excretion 24 hr urine test showed 21.6H nnol/d. The lab range for normal is 7.0-17.0. I suspect this may be the result of muscle waste. Can you please tell me what this measure means in terms of the scale of the result - what does this difference represent and what can be expected as a result. Also how can we determine whether it is muscle waste that is the issue? Please help	How do I interpret the high results of a creatinine 24 hour urine test and how is muscle waste diagnosed?
SUBJECT: adenoma carcinom pancreatic. MESSAGE: Patient 65 year,without any other disorder has now diagnose solid adenocarcinom with 4 hepar metastases.IS possible treatment wit oncolytic virus with Gemcitabine? Who and where make it?	What are the treatments for pancreatic adenocarcinoma?
MESSAGE: good day. At the age of 50 ive started swelling for about a week now. Its my whole body, especially legs and feet. Im using antistax but not sure if its helping. please advise its so frustrating, i cant get into any clothes.	What are the causes of and treatments for legand body swelling?
SUBJECT: generic estradiol patch. MESSAGE: I now use Estradiol(climara)td Patch 1s 0.0375. It causes a rash under the ring of adhesive, which the Vivelle Dot Patches 8's 0.0375m I used previously, and was not generic, did not.  Is there another generic estradiol patch, gel, or cream I could use?	What generic options are avilable for estradiol in patch, gel, or cream form?
SUBJECT: fever in babies. MESSAGE: My 9 month old has a fever of 103.5. What can I do to bring down her fever, and should I take her to the ER if her fever is this high?	What are the treatments for fever in an infant and when should we go to the ER?
MESSAGE: What should I do for my excess hair growth?? hair growth on legs ,they appear when I took oral contraceptive only two time ....but the excess hairs on legs are appeared since last year after heavy itching on legs.....!what diagnosis should I do?????	What causes excess haur growth on the legs and what are the treatments?
genetic beriberi. Is it true that wet and dry beriberi usually occur in the same patient?	Can wet beriberi and dry beriberi occur in the same person?
SUBJECT: sexual dysfunction. MESSAGE: Dear Doctor  i am male of 39 years, and facing problem of sexual weekness, erection is ok, once my penis stand up and after some seconds its become down like dead, i also feel size is also came down, i am worried, kindly suggest me a medicine for such decease i shall be very great full to you.  Regards [NAME]  [LOCATION]	What are the treatments for erectile dysfunction?
I have hepatic liver disease.. I am a white mail 55 years of age. I was a social drinker with a tendency to drink more than less. Most people I asked said I was a controlled drinker. I had bad eating habits most of the time. This disease hit me fast and hard with no worning. About 80 percent of what your information said was true. After my tips procedure I have gone from a walking skeleton of 140 pounds to now 177 pounds. About 10 pounds a month to date I am swimming up to a mile 2 or 3 tims a week. My bigest problem is Cronin body aks and pain in the joints and insomnia sometimes going 3days without sleep the drugs the Drs had me on never worked so I quit and am eating organic foods when I can and taking natural supliments. What cane I do for the pain and sleepless nights? Please help me if you can I have great insurance to get the help I need. --__CONTENT_64564_PART_BOUNDARY__33243242__--	What are the treatments for pain and insomnia associated with hepatic disease?
Was giving pudding loaded with steroids I am allergic to steroids need to. know way to flush system of them since they attack organs like poison. [NAME] [LOCATION]	How can I flush steriods from my system?
SUBJECT: Skin Rash (Petechiae?). MESSAGE: Yesterday I noticed a large cluster of pinprick red spots underneath my chin (not on my neck). Recently I have been self induced vomiting. I know that Petechiae can be caused by vomiting but would this cause it to be underneath the chin??	Can vomiting cause petechiae on the chin?
SUBJECT: Right Arm shoulder pain from top to bottom. MESSAGE: hi, I am having an younger sister, who is suffering from severe pain of right shoulder from 7 days. The pain comes from right ear to right arm fingers and she was unable to lift a simple spoon or plate. Hence I request you to suggest me good medicine or treatment for this pain.	What are the causes and treatments for irradiating right shoulder pain and weakness in the arm?
Dear sir,. I was affected on trichoepithilioma in my nose on 12yrs.i consult the multiple doctorand skin specialists.but no one can do cure that	What are the treatments for trichoepithilioma?
I have had Tourette syndrome since age seven. Recently at the age of 72, I had an implantation of a shunt for hydrocephalus. . *What is the probability of one having both hydrocephalus and Tourette syndrome?. *Is there any evidence that indicates that the head and neck tics of Tourette syndrome may be a cause of hydrocephalus?	Is there a connection between tourette syndrome and hydrocephalus?
SUBJECT: Complex Regional Pain Syndrome (CRPS) or Regional Sympathetic Dystrophy (RSD). MESSAGE: I have searched your pages and website for information on this medical condition but found nothing. I know there's not a lot of research on this but I'm pretty certain that my father had it in his legs and now I do to. Is there any evidence this condition is genetic or is it an "Unknown at this time"?  Thanks	What causes Complex regional pain syndrome?
